"RGN09CD","Year","Sex","Age_Group","Deprivation_Quintile","Ethnic_Group","population_estimates"
"E12000009",2015,"Males","75-84","2","Other",36.202409420055
"E12000009",2015,"Males","75-84","3","Other",27.2260567969311
"E12000009",2015,"Males","75-84","4","Other",28.3973864697273
"E12000009",2015,"Males","75-84","5","Other",34.8995698960494
"E12000009",2015,"Males","75-84","1","White",11596.9904791987
"E12000009",2015,"Males","75-84","2","White",30417.4187244174
"E12000009",2015,"Males","75-84","3","White",43474.4107474734
"E12000009",2015,"Males","75-84","4","White",42538.6623288187
"E12000009",2015,"Males","75-84","5","White",37878.6038752059
"E12000009",2015,"Males","85+","1","Asian",29.5591114370898
"E12000009",2015,"Males","85+","2","Asian",29.4868373179085
"E12000009",2015,"Males","85+","3","Asian",33.8831235881349
"E12000009",2015,"Males","85+","4","Asian",37.9061422189754
"E12000009",2015,"Males","85+","5","Asian",35.3077388388898
"E12000009",2015,"Males","85+","1","Black",72.0282705387007
"E12000009",2015,"Males","85+","2","Black",37.6221286145587
"E12000009",2015,"Males","85+","3","Black",24.6741754045339
"E12000009",2015,"Males","85+","4","Black",17.5155766054985
"E12000009",2015,"Males","85+","5","Black",20.0480735741491
"E12000009",2015,"Males","85+","1","Mixed",23.7708106666606
"E12000009",2015,"Males","85+","2","Mixed",31.3009004303528
"E12000009",2015,"Males","85+","3","Mixed",37.6936922613215
"E12000009",2015,"Males","85+","4","Mixed",30.4509963050542
"E12000009",2015,"Males","85+","5","Mixed",29.7833668500841
"E12000009",2015,"Males","85+","1","Other",4.42378627947348
"E12000009",2015,"Males","85+","2","Other",8.06472804251063
"E12000009",2015,"Males","85+","3","Other",6.1838662865436
"E12000009",2015,"Males","85+","4","Other",6.3845100898526
"E12000009",2015,"Males","85+","5","Other",8.38861406660725
"E12000009",2015,"Males","85+","1","White",4242.2180210596
"E12000009",2015,"Males","85+","2","White",10274.5254055924
"E12000009",2015,"Males","85+","3","White",14972.5651424659
"E12000009",2015,"Males","85+","4","White",14501.7427747885
"E12000009",2015,"Males","85+","5","White",13805.4722066768
"E12000001",2016,"Females","0-24","1","Asian",8017.35794820081
"E12000001",2016,"Females","0-24","2","Asian",4655.23490510729
"E12000001",2016,"Females","0-24","3","Asian",2424.88494831133
"E12000001",2016,"Females","0-24","4","Asian",2228.66571488023
"E12000001",2016,"Females","0-24","5","Asian",1905.29611462328
"E12000001",2016,"Females","0-24","1","Black",2026.28287741494
"E12000001",2016,"Females","0-24","2","Black",554.157381982983
"E12000001",2016,"Females","0-24","3","Black",246.596565646976
"E12000001",2016,"Females","0-24","4","Black",246.959118925226
"E12000001",2016,"Females","0-24","5","Black",175.98700466948
"E12000001",2016,"Females","0-24","1","Mixed",3185.43226000087
"E12000001",2016,"Females","0-24","2","Mixed",1823.62492027192
"E12000001",2016,"Females","0-24","3","Mixed",1059.07855135374
"E12000001",2016,"Females","0-24","4","Mixed",1056.36675936532
"E12000001",2016,"Females","0-24","5","Mixed",1143.15741707697
"E12000001",2016,"Females","0-24","1","Other",927.440870179607
"E12000001",2016,"Females","0-24","2","Other",569.227287104332
"E12000001",2016,"Females","0-24","3","Other",265.452948265579
"E12000001",2016,"Females","0-24","4","Other",260.231645223225
"E12000001",2016,"Females","0-24","5","Other",278.075012285191
"E12000001",2016,"Females","0-24","1","White",129033.486044225
"E12000001",2016,"Females","0-24","2","White",78877.7555055305
"E12000001",2016,"Females","0-24","3","White",47654.9869864168
"E12000001",2016,"Females","0-24","4","White",45243.7767616008
"E12000001",2016,"Females","0-24","5","White",43871.4844513376
"E12000001",2016,"Females","25-49","1","Asian",7816.14022128813
"E12000001",2016,"Females","25-49","2","Asian",4144.11643724792
"E12000001",2016,"Females","25-49","3","Asian",2110.26683980655
"E12000001",2016,"Females","25-49","4","Asian",2138.17306121965
"E12000001",2016,"Females","25-49","5","Asian",2448.25958233036
"E12000001",2016,"Females","25-49","1","Black",1916.14726818755
"E12000001",2016,"Females","25-49","2","Black",626.380253000262
"E12000001",2016,"Females","25-49","3","Black",233.114256874359
"E12000001",2016,"Females","25-49","4","Black",224.638420635643
"E12000001",2016,"Females","25-49","5","Black",165.441301371358
"E12000001",2016,"Females","25-49","1","Mixed",1575.02041723434
"E12000001",2016,"Females","25-49","2","Mixed",815.748699880978
"E12000001",2016,"Females","25-49","3","Mixed",438.811683101064
"E12000001",2016,"Females","25-49","4","Mixed",468.082443401715
"E12000001",2016,"Females","25-49","5","Mixed",433.264169202432
"E12000001",2016,"Females","25-49","1","Other",1072.99655254549
"E12000001",2016,"Females","25-49","2","Other",556.752095819473
"E12000001",2016,"Females","25-49","3","Other",258.957688478103
"E12000001",2016,"Females","25-49","4","Other",253.828191160109
"E12000001",2016,"Females","25-49","5","Other",341.302377334084
"E12000001",2016,"Females","25-49","1","White",138188.695540793
"E12000001",2016,"Females","25-49","2","White",91946.0025140427
"E12000001",2016,"Females","25-49","3","White",56164.8495317229
"E12000001",2016,"Females","25-49","4","White",52188.2778835699
"E12000001",2016,"Females","25-49","5","White",50248.7325697521
"E12000001",2016,"Females","50-64","1","Asian",1300.18092289247
"E12000001",2016,"Females","50-64","2","Asian",800.258311310418
"E12000001",2016,"Females","50-64","3","Asian",484.29499048496
"E12000001",2016,"Females","50-64","4","Asian",511.227167499212
"E12000001",2016,"Females","50-64","5","Asian",768.109333018494
"E12000001",2016,"Females","50-64","1","Black",295.442852796058
"E12000001",2016,"Females","50-64","2","Black",141.270217324289
"E12000001",2016,"Females","50-64","3","Black",64.9339761229776
"E12000001",2016,"Females","50-64","4","Black",64.6349592891773
"E12000001",2016,"Females","50-64","5","Black",66.8399544806053
"E12000001",2016,"Females","50-64","1","Mixed",388.364886405414
"E12000001",2016,"Females","50-64","2","Mixed",216.938115374992
"E12000001",2016,"Females","50-64","3","Mixed",125.161397584613
"E12000001",2016,"Females","50-64","4","Mixed",137.564053667863
"E12000001",2016,"Females","50-64","5","Mixed",144.909806172824
"E12000001",2016,"Females","50-64","1","Other",175.24301765338
"E12000001",2016,"Females","50-64","2","Other",96.8831761220668
"E12000001",2016,"Females","50-64","3","Other",52.1413590005246
"E12000001",2016,"Females","50-64","4","Other",56.480773534104
"E12000001",2016,"Females","50-64","5","Other",85.364942175328
"E12000001",2016,"Females","50-64","1","White",80880.7683202527
"E12000001",2016,"Females","50-64","2","White",59236.6501798682
"E12000001",2016,"Females","50-64","3","White",42003.4682768069
"E12000001",2016,"Females","50-64","4","White",42176.0930460096
"E12000001",2016,"Females","50-64","5","White",40536.7759641528
"E12000001",2016,"Females","65-74","1","Asian",342.303486067439
"E12000001",2016,"Females","65-74","2","Asian",210.611629943353
"E12000001",2016,"Females","65-74","3","Asian",151.143371982679
"E12000001",2016,"Females","65-74","4","Asian",185.713515302716
"E12000001",2016,"Females","65-74","5","Asian",232.06275815482
"E12000001",2016,"Females","65-74","1","Black",36.2945372240487
"E12000001",2016,"Females","65-74","2","Black",17.7710494912447
"E12000001",2016,"Females","65-74","3","Black",12.0599901301556
"E12000001",2016,"Females","65-74","4","Black",11.7254096328934
"E12000001",2016,"Females","65-74","5","Black",18.3223328654432
"E12000001",2016,"Females","65-74","1","Mixed",103.017826473498
"E12000001",2016,"Females","65-74","2","Mixed",69.8562287955433
"E12000001",2016,"Females","65-74","3","Mixed",39.6954488997946
"E12000001",2016,"Females","65-74","4","Mixed",43.6337477082713
"E12000001",2016,"Females","65-74","5","Mixed",44.1183259353181
"E12000001",2016,"Females","65-74","1","Other",35.4352008423362
"E12000001",2016,"Females","65-74","2","Other",15.3413081183046
"E12000001",2016,"Females","65-74","3","Other",16.4842284031024
"E12000001",2016,"Females","65-74","4","Other",15.5412423692947
"E12000001",2016,"Females","65-74","5","Other",18.6601813586146
"E12000001",2016,"Females","65-74","1","White",39569.9489493929
"E12000001",2016,"Females","65-74","2","White",31502.4197836514
"E12000001",2016,"Females","65-74","3","White",23344.6169605841
"E12000001",2016,"Females","65-74","4","White",25000.3860849867
"E12000001",2016,"Females","65-74","5","White",24000.836401686
"E12000001",2016,"Females","75-84","1","Asian",160.466710849423
"E12000001",2016,"Females","75-84","2","Asian",94.9502652596871
"E12000001",2016,"Females","75-84","3","Asian",65.4273255329745
"E12000001",2016,"Females","75-84","4","Asian",77.94548024156
"E12000001",2016,"Females","75-84","5","Asian",95.5046054326588
"E12000001",2016,"Females","75-84","1","Black",17.2339374410855
"E12000001",2016,"Females","75-84","2","Black",8.11514958786278
"E12000001",2016,"Females","75-84","3","Black",5.28794139759769
"E12000001",2016,"Females","75-84","4","Black",4.98476938095653
"E12000001",2016,"Females","75-84","5","Black",7.63781709369826
"E12000001",2016,"Females","75-84","1","Mixed",50.9543168696579
"E12000001",2016,"Females","75-84","2","Mixed",33.2287452137569
"E12000001",2016,"Females","75-84","3","Mixed",18.1303317412859
"E12000001",2016,"Females","75-84","4","Mixed",19.3225711362985
"E12000001",2016,"Females","75-84","5","Mixed",19.157236553306
"E12000001",2016,"Females","75-84","1","Other",14.2408514229351
"E12000001",2016,"Females","75-84","2","Other",5.92930312851415
"E12000001",2016,"Females","75-84","3","Other",6.11738920646137
"E12000001",2016,"Females","75-84","4","Other",5.5919153437033
"E12000001",2016,"Females","75-84","5","Other",6.58358054786358
"E12000001",2016,"Females","75-84","1","White",26677.1041834169
"E12000001",2016,"Females","75-84","2","White",20424.7765368102
"E12000001",2016,"Females","75-84","3","White",14533.0370121217
"E12000001",2016,"Females","75-84","4","White",15090.1552638975
"E12000001",2016,"Females","75-84","5","White",14205.1167603725
"E12000001",2016,"Females","85+","1","Asian",46.429533606887
"E12000001",2016,"Females","85+","2","Asian",26.5408331101101
"E12000001",2016,"Females","85+","3","Asian",17.1786104915432
"E12000001",2016,"Females","85+","4","Asian",19.7754256724181
"E12000001",2016,"Females","85+","5","Asian",25.6420615895758
"E12000001",2016,"Females","85+","1","Black",3.67032747560115
"E12000001",2016,"Females","85+","2","Black",1.66965149544153
"E12000001",2016,"Females","85+","3","Black",1.02194242867285
"E12000001",2016,"Females","85+","4","Black",0.930874012944742
"E12000001",2016,"Females","85+","5","Black",1.50941551794633
"E12000001",2016,"Females","85+","1","Mixed",28.3512537743589
"E12000001",2016,"Females","85+","2","Mixed",17.8613477537005
"E12000001",2016,"Females","85+","3","Mixed",9.15411851630777
"E12000001",2016,"Females","85+","4","Mixed",9.42717857538468
"E12000001",2016,"Females","85+","5","Mixed",9.89107287893951
"E12000001",2016,"Females","85+","1","Other",8.42319421910336
"E12000001",2016,"Females","85+","2","Other",3.38807886847071
"E12000001",2016,"Females","85+","3","Other",3.28342020175222
"E12000001",2016,"Females","85+","4","Other",2.9001935362671
"E12000001",2016,"Females","85+","5","Other",3.61345180464331
"E12000001",2016,"Females","85+","1","White",12520.125690924
"E12000001",2016,"Females","85+","2","White",9260.54008877228
"E12000001",2016,"Females","85+","3","White",6189.36190836173
"E12000001",2016,"Females","85+","4","White",6209.96632820299
"E12000001",2016,"Females","85+","5","White",6186.34399820889
"E12000001",2016,"Males","0-24","1","Asian",8376.32878741407
"E12000001",2016,"Males","0-24","2","Asian",4738.13476304812
"E12000001",2016,"Males","0-24","3","Asian",2669.59098550877
"E12000001",2016,"Males","0-24","4","Asian",2111.44219711051
"E12000001",2016,"Males","0-24","5","Asian",1789.29403132095
"E12000001",2016,"Males","0-24","1","Black",1967.51013527492
"E12000001",2016,"Males","0-24","2","Black",599.74757288914
"E12000001",2016,"Males","0-24","3","Black",283.146012533574
"E12000001",2016,"Males","0-24","4","Black",246.114360447423
"E12000001",2016,"Males","0-24","5","Black",170.165384651942
"E12000001",2016,"Males","0-24","1","Mixed",3491.6836522066
"E12000001",2016,"Males","0-24","2","Mixed",1837.20382600416
"E12000001",2016,"Males","0-24","3","Mixed",1069.40582492159
"E12000001",2016,"Males","0-24","4","Mixed",1208.08899368835
"E12000001",2016,"Males","0-24","5","Mixed",1170.78013986498
"E12000001",2016,"Males","0-24","1","Other",1046.72454979657
"E12000001",2016,"Males","0-24","2","Other",693.443073804613
"E12000001",2016,"Males","0-24","3","Other",340.658782005504
"E12000001",2016,"Males","0-24","4","Other",291.631396951354
"E12000001",2016,"Males","0-24","5","Other",267.942078509524
"E12000001",2016,"Males","0-24","1","White",134435.75287534
"E12000001",2016,"Males","0-24","2","White",82543.470764253
"E12000001",2016,"Males","0-24","3","White",51364.1983950244
"E12000001",2016,"Males","0-24","4","White",49078.7230517921
"E12000001",2016,"Males","0-24","5","White",48259.8183656379
"E12000001",2016,"Males","25-49","1","Asian",9618.53925371825
"E12000001",2016,"Males","25-49","2","Asian",4829.85229825336
"E12000001",2016,"Males","25-49","3","Asian",2349.15670573702
"E12000001",2016,"Males","25-49","4","Asian",2157.43969186559
"E12000001",2016,"Males","25-49","5","Asian",2305.30301784745
"E12000001",2016,"Males","25-49","1","Black",2730.71284534583
"E12000001",2016,"Males","25-49","2","Black",1060.20724893151
"E12000001",2016,"Males","25-49","3","Black",411.369636705599
"E12000001",2016,"Males","25-49","4","Black",323.604311588427
"E12000001",2016,"Males","25-49","5","Black",274.248708685223
"E12000001",2016,"Males","25-49","1","Mixed",1617.11204007175
"E12000001",2016,"Males","25-49","2","Mixed",843.765552193893
"E12000001",2016,"Males","25-49","3","Mixed",437.160877608891
"E12000001",2016,"Males","25-49","4","Mixed",513.61019299314
"E12000001",2016,"Males","25-49","5","Mixed",385.844536556926
"E12000001",2016,"Males","25-49","1","Other",2020.86801951853
"E12000001",2016,"Males","25-49","2","Other",1044.92580793963
"E12000001",2016,"Males","25-49","3","Other",391.610124522063
"E12000001",2016,"Males","25-49","4","Other",367.250180949413
"E12000001",2016,"Males","25-49","5","Other",354.347969858924
"E12000001",2016,"Males","25-49","1","White",127422.767841359
"E12000001",2016,"Males","25-49","2","White",89776.2490926803
"E12000001",2016,"Males","25-49","3","White",54856.7026554221
"E12000001",2016,"Males","25-49","4","White",51005.0956225992
"E12000001",2016,"Males","25-49","5","White",47467.255767048
"E12000001",2016,"Males","50-64","1","Asian",1406.56193636653
"E12000001",2016,"Males","50-64","2","Asian",797.165693286815
"E12000001",2016,"Males","50-64","3","Asian",506.44383260344
"E12000001",2016,"Males","50-64","4","Asian",552.281965497289
"E12000001",2016,"Males","50-64","5","Asian",813.399515628169
"E12000001",2016,"Males","50-64","1","Black",335.724544628891
"E12000001",2016,"Males","50-64","2","Black",128.499276311402
"E12000001",2016,"Males","50-64","3","Black",67.935111456468
"E12000001",2016,"Males","50-64","4","Black",100.538583022467
"E12000001",2016,"Males","50-64","5","Black",86.5377203072788
"E12000001",2016,"Males","50-64","1","Mixed",462.362217036436
"E12000001",2016,"Males","50-64","2","Mixed",268.564329596823
"E12000001",2016,"Males","50-64","3","Mixed",129.037883333311
"E12000001",2016,"Males","50-64","4","Mixed",147.116350496697
"E12000001",2016,"Males","50-64","5","Mixed",154.172035217001
"E12000001",2016,"Males","50-64","1","Other",338.438590144168
"E12000001",2016,"Males","50-64","2","Other",190.485410820587
"E12000001",2016,"Males","50-64","3","Other",93.5127106343605
"E12000001",2016,"Males","50-64","4","Other",114.172907892103
"E12000001",2016,"Males","50-64","5","Other",158.536839296869
"E12000001",2016,"Males","50-64","1","White",78340.912711824
